Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
1228461,2014-02-07,THE CHICAGO FIREHOUSE REST.,THE CHICAGO FIREHOUSE REST.,78794,Restaurant,Risk 1 (High),1401 S MICHIGAN AVE ,CHICAGO,IL,60605,Canvass,41.8640025957384,-87.62393204930056,"(41.8640025957384, -87.62393204930056)",Restaurant,0,0,9,1,0,0,0,1,8,0.547945205479452,0,78794-20121016,2181153,87212,"MAINSTAY MANAGEMENT, LLC",THE CHICAGO FIREHOUSE REST.,1401 S MICHIGAN AVE  BSMT/,CHICAGO,IL,60605,3,21,3-21,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,78794,RENEW,2012-10-16,2014-10-15,AAC,41.864002596,-87.623932049,2002-05-16,2018-10-15,11.73972602739726,1,0,0,1,0,0,0,0,0,0,0,0,0.0013000000000000002,20.16,10.69,0.7200000000000001,10.772927093346533,18.340415234646564,8.975123846946984,0
1228463,2014-02-10,CAFECITO,CAFECITO,1914557,Restaurant,Risk 1 (High),26 E CONGRESS PKWY ,CHICAGO,IL,60605,Canvass,41.875787600378416,-87.62663328984893,"(41.875787600378416, -87.62663328984893)",Restaurant,0,0,8,1,0,1,0,1,2,1.3534246575342466,0,1914557-20121016,2182327,333159,PHILMANIE'S CAFECITO INC.,CAFECITO,26 E CONGRESS PKWY 1,CHICAGO,IL,60605,4,49,4-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1914557,RENEW,2012-10-16,2014-10-15,AAI,41.8757876,-87.62663329,2008-07-01,2018-10-15,5.616438356164384,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996e-4,15.703333333333333,8.483333333333334,0.6966666666666667,9.7459296977348,0.7522086737219748,4.4720798173263585,0
1228464,2014-02-10,Chicago DQ Grill and Chill,Chicago DQ Grill and Chill,1959931,Restaurant,Risk 1 (High),436 S Wabash AVE ,CHICAGO,IL,60605,Canvass,41.87607409944023,-87.62618265822849,"(41.87607409944023, -87.62618265822849)",Restaurant,0,0,5,1,0,0,0,0,4,0.7041095890410959,0,1959931-20121016,2182487,341534,"436 WABASH, LLC",Chicago DQ Grill & Chill,436 S WABASH AVE FIRST FLOOR,CHICAGO,IL,60605,4,49,4-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1959931,RENEW,2012-10-16,2014-10-15,AAI,41.876074099,-87.626182658,2009-03-19,2018-10-15,4.901369863013699,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996e-4,15.703333333333333,8.483333333333334,0.6966666666666667,9.297015980541941,1.0253462963374467,4.830067036535069,0
1228465,2014-02-10,"THE L CAFE, INC.",BEEZZEE,2078906,Restaurant,Risk 1 (High),424 S WABASH AVE ,CHICAGO,IL,60605,Canvass,41.87635126679324,-87.62618919572564,"(41.87635126679324, -87.62618919572564)",Restaurant,0,0,4,1,0,1,0,1,4,0.6602739726027397,0,2078906-20130216,2225266,359335,"The L Cafe, Inc.",beezzee,424 S WABASH AVE MAIN,CHICAGO,IL,60605,4,49,4-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2078906,RENEW,2013-02-16,2015-02-15,AAI,41.876351267,-87.626189196,2011-01-31,2019-02-15,3.03013698630137,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996e-4,15.703333333333333,8.483333333333334,0.6966666666666667,10.018307440286536,0.9936947601611293,5.3479709818260215,0
1228466,2014-02-11,Jones Academy High School,Jones Academy High School,2132,School,Risk 1 (High),606 S STATE ST ,CHICAGO,IL,60605,Canvass,41.874418979889214,-87.6277549673946,"(41.874418979889214, -87.6277549673946)",Other,0,0,2,1,0,0,0,0,0,0.4904109589041096,0,2132-20131116,2285502,24255,THE NORTH SIDE CONCOURSE ASSOCIATION,THE NORTH SIDE CONCOURSE ASSOCIATION,2538 W FULLERTON AVE,CHICAGO,IL,60647,1,24,1-24,14,1473,Not-For-Profit Club,639,"Consumption of Liquor on Premises, Not for Profit",2132,RENEW,2013-11-16,2015-11-15,AAI,41.924971739,-87.691706299,2001-11-16,2017-11-15,12.246575342465754,0,0,0,0,0,0,0,0,0,0,0,0,3.9999999999999996e-4,16.19,7.72,0.6766666666666667,8.609112769251915,0.3479028589357839,4.374623555927293,0
1228467,2014-02-13,CLARKE'S ON LINCOLN,CLARKE'S ON LINCOLN,1696469,Restaurant,Risk 1 (High),2441-2445 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.92640347992657,-87.64988949440044,"(41.92640347992657, -87.64988949440044)",Restaurant,0,0,0,0,1,0,0,0,0,2,1,1696469-20130416,2235648,17903,"CLARKE'S RESTAURANT, INC.",CLARKE'S ON LINCOLN,2441-2445 N LINCOLN AVE,CHICAGO,IL,60614,43,39,43-39,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1696469,RENEW,2013-04-16,2015-04-15,AAI,41.92640348,-87.649889494,2007-04-03,2015-04-15,6.8712328767123285,0,0,0,0,0,0,0,0,0,0,0,0,0,16.96,6.43,0.6133333333333333,52.721637461671655,15.945411347636982,351.81587154247643,0
1228468,2014-02-13,FIESTA MEXICANA RESTAURANT,FIESTA MEXICANA RESTAURANT,10468,Restaurant,Risk 1 (High),2423 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.92603755999104,-87.64937908456434,"(41.92603755999104, -87.64937908456434)",Restaurant,0,0,5,1,0,0,1,0,4,1.3287671232876712,0,10468-20130416,2235211,4641,"LUMATS, INC.",FIESTA MEXICANA RESTAURANT,2423 N LINCOLN AVE 1,CHICAGO,IL,60614,43,56,43-56,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10468,RENEW,2013-04-16,2015-04-15,AAI,41.92603756,-87.649379085,2002-05-16,2019-04-15,11.756164383561643,1,0,0,0,1,0,0,0,0,0,0,0,0,16.96,6.43,0.6133333333333333,52.29179953295879,17.29721360568607,335.0434607797238,0
1228470,2014-02-13,LINCOLN STATION,LINCOLN STATION,60468,Restaurant,Risk 1 (High),2430  -2432 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.92606441246732,-87.64984102257678,"(41.92606441246732, -87.64984102257678)",Restaurant,0,0,6,1,0,0,0,0,4,0.8301369863013699,0,60468-20130416,2236515,64758,"IRIDIAN,INC",LINCOLN STATION,2430-2432 N LINCOLN AVE 1ST,CHICAGO,IL,60614,43,56,43-56,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,60468,RENEW,2013-04-16,2015-04-15,AAI,41.926064412,-87.649841023,2002-11-16,2019-04-15,11.252054794520548,1,0,0,0,1,0,0,0,0,0,0,0,0,16.96,6.43,0.6133333333333333,52.241279092769624,15.862169408697646,346.07478665194725,0
1228473,2014-02-18,CLARKE'S ON LINCOLN,CLARKE'S ON LINCOLN,1696469,Restaurant,Risk 1 (High),2441-2445 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.92640347992657,-87.64988949440044,"(41.92640347992657, -87.64988949440044)",Restaurant,0,2,2,0,1,1,0,0,0,0.0136986301369863,0,1696469-20130416,2235648,17903,"CLARKE'S RESTAURANT, INC.",CLARKE'S ON LINCOLN,2441-2445 N LINCOLN AVE,CHICAGO,IL,60614,43,39,43-39,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1696469,RENEW,2013-04-16,2015-04-15,AAI,41.92640348,-87.649889494,2007-04-03,2015-04-15,6.884931506849315,1,0,0,0,0,0,0,0,0,0,0,0,0.002766666666666667,26.013333333333332,6.38,0.7233333333333333,54.18252687822112,16.070363066761377,340.39051878663344,0
1228475,2014-02-18,LINCOLN HALL,LINCOLN HALL,1932879,Restaurant,Risk 1 (High),2424-2426 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.92593792180545,-87.64966458497088,"(41.92593792180545, -87.64966458497088)",Restaurant,0,0,2,1,0,0,0,0,0,0.7479452054794521,0,1932879-20130416,2238563,337380,LINCOLN HALL LLC,LINCOLN HALL,2424-2426 N LINCOLN AVE 1ST AND 2ND,CHICAGO,IL,60614,43,56,43-56,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1932879,RENEW,2013-04-16,2015-04-15,AAI,41.925937922,-87.649664585,2009-10-06,2017-04-15,4.372602739726028,1,0,0,0,1,0,0,0,0,0,0,0,0.002766666666666667,26.013333333333332,6.38,0.7233333333333333,53.45611729315226,17.189302025557186,329.6419338752243,0
1228476,2014-02-18,ZIG ZAG KITCHEN,ZIG ZAG KITCHEN,1145429,Restaurant,Risk 1 (High),2436 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.926190902860434,-87.65001746088006,"(41.926190902860434, -87.65001746088006)",Restaurant,0,0,8,1,0,0,0,0,4,0.6520547945205479,0,1145429-20130416,2236890,216017,LUCKY DUCK KITCHEN INC.,ZIG ZAG KITCHEN,2436 N LINCOLN AVE,CHICAGO,IL,60614,43,56,43-56,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1145429,RENEW,2013-04-16,2015-04-15,AAC,41.926190903,-87.650017461,2002-02-16,2015-04-15,12.013698630136986,0,0,0,0,0,0,0,0,0,0,0,0,0.002766666666666667,26.013333333333332,6.38,0.7233333333333333,53.90839168920687,15.564066886136791,340.57205792589275,0
1228478,2014-02-26,1250 SOUTH LLC,CRAVE CAFE & LOUNGE,2263323,Restaurant,Risk 1 (High),1250 S MICHIGAN AVE ,CHICAGO,IL,60605,Canvass,41.86607358683167,-87.62426767322484,"(41.86607358683167, -87.62426767322484)",Restaurant,0,0,1,1,0,0,0,0,0,2,1,2263323-20130611,2263323,381763,1250 SOUTH LLC,CRAVE CAFE & LOUNGE,1250 S MICHIGAN AVE 1ST D,CHICAGO,IL,60605,3,40,3-40,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2263323,ISSUE,2013-06-11,2015-06-15,AAI,41.866073587,-87.624267673,2013-06-11,2015-06-15,0.7123287671232876,1,0,0,0,0,0,0,0,0,0,0,0,0,25.08666666666667,12.336666666666666,0.5466666666666667,13.291312754412406,10.23956824761209,7.425345921236551,0
1228481,2014-02-27,Lou Malnati's Pizzeria,Lou Malnati's Pizzeria,1909010,Restaurant,Risk 1 (High),805 S State ST ,CHICAGO,IL,60605,Canvass,41.8716986890444,-87.62737565048037,"(41.8716986890444, -87.62737565048037)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1909010-20140216,2300605,50161,"LUMA, LLC",LOU MALNATI'S PIZZERIA,805 S STATE ST,CHICAGO,IL,60605,4,58,4-58,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1909010,RENEW,2014-02-16,2016-02-15,AAI,41.871698689,-87.62737565,2008-11-19,2018-02-15,5.276712328767124,1,0,0,0,0,0,0,0,0,0,0,0,0,21.963333333333335,13.136666666666665,0.55,1.8476408281981487,1.3843817196634336,0.4845162096581191,0
1228482,2014-02-27,SOFI LLC,SOFI LLC,2245297,Restaurant,Risk 1 (High),616 S DEARBORN ST ,CHICAGO,IL,60605,Canvass,41.87423457984985,-87.62935644330602,"(41.87423457984985, -87.62935644330602)",Restaurant,2,0,5,0,1,0,0,0,0,2,1,2245297-20130703,2245297,379551,SOFI LLC,SOFI LLC,614-618 S DEARBORN ST 1,CHICAGO,IL,60605,4,54,4-54,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2245297,ISSUE,2013-07-03,2015-07-15,AAI,41.874265403,-87.629356455,2013-07-03,2019-07-15,0.6547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,21.963333333333335,13.136666666666665,0.55,6.670761431217249,0.16065732570268987,0.23441717130196124,1
1228484,2014-02-28,ALLENDE RESTAURANT,ALLENDE RESTAURANT,27794,Restaurant,Risk 1 (High),2408 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.925602222847466,-87.64918928869714,"(41.925602222847466, -87.64918928869714)",Restaurant,0,0,2,1,0,0,0,0,2,0.6821917808219178,0,27794-20130416,2235454,11375,JESUS VAZQUEZ,ALLENDE RESTAURANT,2408 N LINCOLN AVE,CHICAGO,IL,60614,43,56,43-56,19,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,27794,RENEW,2013-04-16,2015-04-15,AAI,41.925602223,-87.649189289,2002-02-16,2019-04-15,12.04109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,20.123333333333335,12.920000000000002,0.5066666666666667,55.1198215480019,21.51880479498667,290.26336402702566,0
1228486,2014-02-28,SIMPLY IT,SIMPLY IT,1765716,Restaurant,Risk 1 (High),2269 N LINCOLN AVE ,CHICAGO,IL,60614,Canvass,41.92348957806372,-87.6458144355942,"(41.92348957806372, -87.6458144355942)",Restaurant,1,3,8,0,1,1,0,2,4,0.6219178082191781,0,1765716-20130416,2238152,309285,"VINTAGE INVESTING GROUP, INC.",SIMPLY IT,2269 N LINCOLN AVE,CHICAGO,IL,60614,43,20,43-20,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1765716,RENEW,2013-04-16,2015-04-15,AAI,41.923489578,-87.645814436,2006-12-27,2019-04-15,7.178082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,20.123333333333335,12.920000000000002,0.5066666666666667,61.521440732038215,22.782489005457705,212.4242091646576,1
1236130,2014-01-02,VINIS PIZZA,VINIS PIZZA,2133603,Restaurant,Risk 1 (High),4009 W LAWRENCE AVE ,CHICAGO,IL,60630,Canvass,41.96812752502552,-87.72842822449891,"(41.96812752502552, -87.72842822449891)",Restaurant,0,0,3,1,0,0,1,0,4,0.9287671232876712,0,2133603-20111221,2133603,367933,VINIS ON LAWRENCE INC.,VINIS PIZZA,4009 W LAWRENCE AVE 1ST,CHICAGO,IL,60630,39,46,39-46,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2133603,ISSUE,2011-12-21,2014-01-15,AAI,41.968127525,-87.728428224,2011-12-21,2018-01-15,2.0356164383561643,0,0,0,0,0,0,0,0,0,0,0,0,0.002133333333333333,17.063333333333333,9.416666666666666,0.7333333333333334,25.49891861297246,36.38294683793102,21.425558574431737,0
1236131,2014-01-03,EDISON PARK ELEMENTARY SCHOOL,EDISON PARK ELEMENTARY SCHOOL,28081,School,Risk 1 (High),6220 N Olcott (7500W) ,CHICAGO,IL,60631,Canvass,41.994228115372266,-87.81380813707689,"(41.994228115372266, -87.81380813707689)",Other,0,0,0,1,0,0,0,0,2,0.6520547945205479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0026666666666666666,19.126666666666665,11.773333333333333,0.7699999999999999,0.6695427773704545,9.02468318265425,2.1523492143870535,0
1236132,2014-01-03,ALIBABA CAFE,ALIBABA CAFE,1884323,Restaurant,Risk 1 (High),4044 W LAWRENCE AVE ,CHICAGO,IL,60630,Canvass,41.968331308923325,-87.72987051441721,"(41.968331308923325, -87.72987051441721)",Restaurant,0,0,3,1,0,0,0,0,4,0.9698630136986301,0,1884323-20131216,2291641,289383,"ALIBABA CAFE & RESTAURANT, INC.",ALIBABA CAFE,4044 W LAWRENCE AVE 1,CHICAGO,IL,60630,39,8,39-8,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1884323,RENEW,2013-12-16,2015-12-15,AAI,41.968331309,-87.729870514,2008-02-14,2019-12-15,5.890410958904109,0,0,0,0,0,0,0,0,0,0,0,0,0.0026666666666666666,19.126666666666665,11.773333333333333,0.7699999999999999,25.40652139817966,39.19965596214078,11.226859090463693,0
1236133,2014-01-06,"ANDIAMO'S O'HARE, LLC",ANDIAMO'S O'HARE (HILTON O'HARE LOBBY),1381615,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,0,1,0,3,0.663013698630137,0,1381615-20120116,2127517,265896,"ANDIAMO'S O'HARE, LLC","ANDIAMO'S O'HARE, LLC",11601 W TOUHY AVE,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1381615,RENEW,2012-01-16,2014-01-15,AAI,42.008536401,-87.914428439,2004-06-01,2018-01-15,9.605479452054794,1,0,0,0,0,0,0,0,0,0,0,0,0.0032333333333333333,27.243333333333336,16.49,0.73,6.944250931842376e-193,1.1265664051996386e-211,5.4587570982672234e-201,0
1236134,2014-01-06,HILTON O'HARE,HILTON O'HARE,1878675,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,1,0,5,0,0,0,0,0,5,0.663013698630137,0,1878675-20120116,2128222,323793,HLT O'HARE LLC,HILTON O'HARE,11601 W TOUHY AVE,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1878675,RENEW,2012-01-16,2014-01-15,AAI,42.008536401,-87.914428439,2008-01-25,2018-01-15,5.953424657534247,1,0,0,0,0,1,0,0,1,0,0,0,0.0032333333333333333,27.243333333333336,16.49,0.73,6.944250931842376e-193,1.1265664051996386e-211,5.4587570982672234e-201,1
1236135,2014-01-06,CAFFE  MERCATO,CAFFE  MERCATO (HILTON O'HARE MAIN LOBBY),1927556,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,1,0,0,1,0,0,0,3,0.663013698630137,0,1927556-20120116,2128230,323793,HLT O'HARE LLC,CAFFE MERCATO,11601 W TOUHY AVE,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1927556,RENEW,2012-01-16,2014-01-15,AAI,42.008536401,-87.914428439,2009-01-21,2018-01-15,4.961643835616439,0,0,1,0,0,1,0,0,0,0,0,0,0.0032333333333333333,27.243333333333336,16.49,0.73,6.944250931842376e-193,1.1265664051996386e-211,5.4587570982672234e-201,0
1236137,2014-01-07,JEWEL FOOD STORE #3442,JEWEL FOOD STORE #3442,1406,Grocery Store,Risk 1 (High),4042 W FOSTER AVE ,CHICAGO,IL,60630,Canvass,41.97562411244582,-87.7298445615703,"(41.97562411244582, -87.7298445615703)",Other,0,0,5,1,0,0,0,0,5,0.4986301369863014,0,1406-20120316,2134875,259,"JEWEL FOOD STORES, INC.",JEWEL FOOD STORE #3442,4042 W FOSTER AVE  1ST,CHICAGO,IL,60630,39,38,39-38,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1406,RENEW,2012-03-16,2014-03-15,AAI,41.975624112,-87.729844562,2002-05-16,2018-03-15,11.654794520547945,0,0,0,0,0,1,0,0,0,0,0,0,0.0032333333333333333,20.46666666666667,18.91,0.71,12.416772856083625,1.376703471397794,7.587379789282007,0
1236138,2014-01-07,AFC SUSHI@JEWEL-OSCO #3442,AFC SUSHI@JEWEL-OSCO #3442,1883279,Grocery Store,Risk 1 (High),4042 W FOSTER AVE ,CHICAGO,IL,60630,Canvass,41.97562411244582,-87.7298445615703,"(41.97562411244582, -87.7298445615703)",Other,0,0,1,1,0,1,1,1,1,0.4986301369863014,0,1883279-20130216,2224031,279909,ADVANCED FRESH CONCEPTS FRANCHISE CORPORATION,AFC Sushi @ Jewel-Osco #3442,4042 W FOSTER AVE 1ST,CHICAGO,IL,60630,39,38,39-38,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1883279,RENEW,2013-02-16,2015-02-15,AAI,41.975624112,-87.729844562,2008-04-30,2019-02-15,5.693150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0032333333333333333,20.46666666666667,18.91,0.71,12.416772856083625,1.376703471397794,7.587379789282007,0
1236139,2014-01-07,MAYFLOWER RESTAURANT,MAYFLOWER RESTAURANT,62297,Restaurant,Risk 1 (High),5240 N PULASKI RD ,CHICAGO,IL,60630,Canvass,41.976752313791025,-87.7284136216287,"(41.976752313791025, -87.7284136216287)",Restaurant,0,0,4,1,0,0,1,0,7,0.4986301369863014,0,62297-20131216,2290563,19694,"MAYFLOWER RESTAURANT, INC.",MAYFLOWER RESTAURANT,5240 N PULASKI RD 1ST,CHICAGO,IL,60630,39,38,39-38,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,62297,RENEW,2013-12-16,2015-12-15,AAI,41.976752314,-87.728413622,2002-02-16,2019-12-15,11.898630136986302,0,0,0,0,0,0,0,0,0,0,0,0,0.0032333333333333333,20.46666666666667,18.91,0.71,10.866364195379457,0.3887791491251013,9.650024161694358,0
1236140,2014-01-09,SUBWAY SANDWICHES,SUBWAY SANDWICHES,1249180,Restaurant,Risk 1 (High),4101 W LAWRENCE AVE ,CHICAGO,IL,60630,Canvass,41.968104654363614,-87.73053778099141,"(41.968104654363614, -87.73053778099141)",Restaurant,1,0,1,0,0,0,0,0,3,0.9972602739726028,0,1249180-20131216,2291364,248730,SEMI FOODS INC.,SUBWAY SANDWICHES,4101 W LAWRENCE AVE,CHICAGO,IL,60630,39,21,39-21,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1249180,RENEW,2013-12-16,2015-12-15,AAI,41.968104654,-87.730537781,2002-07-02,2019-12-15,11.531506849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0133333333333345,11.799999999999999,0.65,30.477466471259095,44.41077059589109,7.9818470628687255,1
1236141,2014-01-09,LALICH DELICATESSEN,LALICH DELICATESSEN,1800376,Grocery Store,Risk 1 (High),4208 W LAWRENCE AVE ,CHICAGO,IL,60630,Canvass,41.96829060220653,-87.73337283258566,"(41.96829060220653, -87.73337283258566)",Other,0,0,2,1,0,0,0,0,4,0.7150684931506849,0,1800376-20131216,2291885,313874,"LALICH DELICATESSEN, LLC","LALICH DELICATESSEN, LLC",4208 W LAWRENCE AVE 1,CHICAGO,IL,60630,39,8,39-8,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1800376,RENEW,2013-12-16,2015-12-15,AAI,41.968290602,-87.733372833,2008-04-24,2017-12-15,5.715068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0133333333333345,11.799999999999999,0.65,19.944633524459146,36.044380773879126,10.931686593160478,0
1236142,2014-01-09,NOODLES PARTY,NOODLES PARTY,1894582,Restaurant,Risk 1 (High),4205 W LAWRENCE AVE ,CHICAGO,IL,60630,Canvass,41.96807267241548,-87.73319722399498,"(41.96807267241548, -87.73319722399498)",Restaurant,0,0,3,1,0,0,0,0,4,0.9397260273972603,0,1894582-20131216,2292055,328599,NOODLES PARTY INC.,NOODLES PARTY,4205 W LAWRENCE AVE 1ST,CHICAGO,IL,60630,39,21,39-21,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1894582,RENEW,2013-12-16,2015-12-15,AAI,41.968072672,-87.733197224,2008-04-04,2019-12-15,5.76986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0133333333333345,11.799999999999999,0.65,20.980725137546184,38.2313705361693,11.137315379533606,0
1236143,2014-01-10,Subway Restaurant #35406,SUBWAY,2137745,Restaurant,Risk 1 (High),4445 N PULASKI ,CHICAGO,IL,60630,Canvass,41.96223481162694,-87.72771371816451,"(41.96223481162694, -87.72771371816451)",Restaurant,1,0,1,0,1,0,0,0,2,0.9671232876712329,0,2137745-20120208,2137745,369423,Pramanik LLC,Subway Restaurant #35406,4445 N PULASKI RD 1ST H,CHICAGO,IL,60630,35,NA,35-,NA,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2137745,ISSUE,2012-02-08,2014-02-15,AAI,41.962234812,-87.727713718,2012-02-08,2018-02-15,1.9232876712328768,0,0,0,0,0,0,0,0,0,0,0,0,0,15.399999999999999,7.1933333333333325,0.7166666666666667,15.475272070191345,39.58387304495934,46.228085009712906,1
1236144,2014-01-10,McGILL'S  BAR  & GRILL,McGILL'S  BAR  &  GRILL,27871,Restaurant,Risk 1 (High),4551-4553 N PULASKI RD ,CHICAGO,IL,60630,Canvass,41.96392782845859,-87.7277633343407,"(41.96392782845859, -87.7277633343407)",Restaurant,0,1,2,0,1,0,0,0,5,0.9863013698630136,0,27871-20131216,2290436,11390,BAILEY'S RESTAURANT & TAP INC,McGILL'S BAR & GRILL,4551-4553 N PULASKI RD GROUND,CHICAGO,IL,60630,35,31,35-31,17,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,27871,RENEW,2013-12-16,2015-12-15,AAI,41.963927828,-87.727763334,2002-05-16,2015-12-15,11.663013698630136,0,0,0,0,0,0,0,1,0,0,0,0,0,15.399999999999999,7.1933333333333325,0.7166666666666667,21.618208057381143,49.17231869868581,30.064134727835935,0
1236146,2014-01-13,AMERICA'S DOG,AMERICA'S DOG (T1 C17),2069938,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,Canvass,42.008536400868735,-87.91442843927047,"(42.008536400868735, -87.91442843927047)",Restaurant,0,0,3,1,0,1,0,1,5,0.7068493150684931,0,2069938-20130316,2227146,86237,AMERICA'S DOG INC.,AMERICA'S DOG,11601 W TOUHY AVE TERMINAL 1,CHICAGO,IL,60666,41,27,41-27,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2069938,RENEW,2013-03-16,2015-03-15,AAI,42.008536401,-87.914428439,2010-12-22,2019-03-15,3.063013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,42.32666666666667,12.806666666666667,0.8366666666666668,7.081449890981371e-193,1.1678051088841512e-211,5.097717924594251e-215,0
1236149,2014-01-14,SUBWAY,SUBWAY,1492416,Restaurant,Risk 1 (High),4861 N MILWAUKEE AVE ,CHICAGO,IL,60630,Canvass,41.96943371097306,-87.76192063095439,"(41.96943371097306, -87.76192063095439)",Restaurant,0,0,2,1,0,0,0,0,2,0.9726027397260274,0,1492416-20131216,2291541,276661,UMIYAMA INC.,SUBWAY,4861 N MILWAUKEE AVE,CHICAGO,IL,60630,45,29,45-29,16,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1492416,RENEW,2013-12-16,2015-12-15,AAI,41.969433711,-87.761920631,2004-06-24,2019-12-15,9.564383561643835,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,43.90333333333333,13.266666666666666,0.7566666666666667,8.950896185554921,16.244861830356616,0.6122844702214288,0
